ID, Mean, SD, Modal, Median, Kurtosis,
RMS_78 00.01.03a.tif , 48.1124 , 30.1132 , 39 , 45 , 8.4065
RMS_78 00.02.04a.tif , 40.9426 , 31.0528 , 32 , 37 , 11.2316
RMS_78 00.02.05a.tif , 41.302 , 28.8754 , 32 , 35 , 12.3958
RMS_78 00.02.06a.tif , 59.7943 , 33.9841 , 51 , 55 , 3.846
RMS_78 02.01.01a.tif , 43.1283 , 32.1611 , 30 , 38 , 10.1751
RMS_78 02.01.01b.tif , 44.4961 , 29.7769 , 34 , 41 , 9.9529
RMS_78 02.01.02a.tif , 47.6738 , 29.2793 , 40 , 44 , 8.989
RMS_78 02.01.02b.tif , 63.6304 , 37.9367 , 51 , 59 , 2.4022
RMS_78 02.01.03a.tif , 57.3398 , 33.8955 , 48 , 51 , 4.1929
RMS_78 02.01.03b.tif , 54.9642 , 34.2966 , 45 , 49 , 4.979
